event,signal,t_ms,mean_z
cold_to_hot,supertrend,410.435854,0.5262852973312455
cold_to_hot,supertrend,615.653781,0.5935837785808789
cold_to_hot,supertrend,820.871708,0.6365737303733208
cold_to_hot,supertrend,1026.089635,0.67964593332009
cold_to_hot,system_quality_number,-1026.089635,-0.22501179810955144
cold_to_hot,system_quality_number,-820.871708,-0.2555527972016705
cold_to_hot,system_quality_number,-615.653781,-0.2518268261525493
cold_to_hot,system_quality_number,-410.435854,-0.5186736901030458
cold_to_hot,system_quality_number,-205.217927,-0.3164074955495065
cold_to_hot,system_quality_number,0.0,-0.0759599265556471
cold_to_hot,system_quality_number,205.217927,0.017339664546010262
cold_to_hot,system_quality_number,410.435854,-0.07929718142717634
cold_to_hot,system_quality_number,615.653781,-0.08727171521480133
cold_to_hot,system_quality_number,820.871708,-0.058664385475345096
cold_to_hot,system_quality_number,1026.089635,-0.04671575211797764
cold_to_hot,triple_exp_rate_of_change,-1026.089635,-0.05188003090369724
cold_to_hot,triple_exp_rate_of_change,-820.871708,-0.05219818009959865
cold_to_hot,triple_exp_rate_of_change,-615.653781,-0.05378304993911602
cold_to_hot,triple_exp_rate_of_change,-410.435854,-0.06323882685541582
cold_to_hot,triple_exp_rate_of_change,-205.217927,-0.07483440405300656
cold_to_hot,triple_exp_rate_of_change,0.0,-0.07318257884915079
cold_to_hot,triple_exp_rate_of_change,205.217927,-0.01522270229910083
cold_to_hot,triple_exp_rate_of_change,410.435854,-0.01874809906598169
cold_to_hot,triple_exp_rate_of_change,615.653781,-0.002047175415193869
cold_to_hot,triple_exp_rate_of_change,820.871708,0.018574014769285583
cold_to_hot,triple_exp_rate_of_change,1026.089635,0.03921000503001654
cold_to_hot,vertical_horizontal_filter,-1026.089635,1.3209350899885237
cold_to_hot,vertical_horizontal_filter,-820.871708,1.34801322105499
cold_to_hot,vertical_horizontal_filter,-615.653781,1.2923761665208542
cold_to_hot,vertical_horizontal_filter,-410.435854,1.2502355701272216
cold_to_hot,vertical_horizontal_filter,-205.217927,1.2325214312465411
cold_to_hot,vertical_horizontal_filter,0.0,1.1695173443453648
cold_to_hot,vertical_horizontal_filter,205.217927,1.2156623421201982
cold_to_hot,vertical_horizontal_filter,410.435854,1.1944817951202527
cold_to_hot,vertical_horizontal_filter,615.653781,1.1976771071799663
cold_to_hot,vertical_horizontal_filter,820.871708,1.1886893205058657
cold_to_hot,vertical_horizontal_filter,1026.089635,1.1951148221740533
cold_to_hot,inter_access_interval_ms,-1026.089635,-1.3127633942332209
cold_to_hot,inter_access_interval_ms,-820.871708,-1.3128393555615205
cold_to_hot,inter_access_interval_ms,-615.653781,-1.3125292213777613
cold_to_hot,inter_access_interval_ms,-410.435854,-1.310464241306681
cold_to_hot,inter_access_interval_ms,-205.217927,-1.3100669999410146
cold_to_hot,inter_access_interval_ms,0.0,-1.3134629525106534
cold_to_hot,inter_access_interval_ms,205.217927,-1.3150989889826479
cold_to_hot,inter_access_interval_ms,410.435854,-1.314279610718181
cold_to_hot,inter_access_interval_ms,615.653781,-1.3134258583971286
cold_to_hot,inter_access_interval_ms,820.871708,-1.3132973963947265
cold_to_hot,inter_access_interval_ms,1026.089635,-1.3134778449193274
cold_to_hot,inter_access_variance_ms2,-1026.089635,2.6444256702013185
cold_to_hot,inter_access_variance_ms2,-820.871708,2.6662671454920948
cold_to_hot,inter_access_variance_ms2,-615.653781,2.6836676668097916
cold_to_hot,inter_access_variance_ms2,-410.435854,2.780125717114631
cold_to_hot,inter_access_variance_ms2,-205.217927,2.8473906446537973
cold_to_hot,inter_access_variance_ms2,0.0,2.826656584838982
cold_to_hot,inter_access_variance_ms2,205.217927,2.783763813250456
cold_to_hot,inter_access_variance_ms2,410.435854,2.7717210350777233
cold_to_hot,inter_access_variance_ms2,615.653781,2.7963350157447526
cold_to_hot,inter_access_variance_ms2,820.871708,2.8000894727611314
cold_to_hot,inter_access_variance_ms2,1026.089635,2.8045070105988117
cold_to_hot,recency_weighted_frequency,-1026.089635,0.374189035061572
cold_to_hot,recency_weighted_frequency,-820.871708,0.37424337023691095
cold_to_hot,recency_weighted_frequency,-615.653781,0.3648044173782702
cold_to_hot,recency_weighted_frequency,-410.435854,0.33347402168898477
cold_to_hot,recency_weighted_frequency,-205.217927,0.31572720579909336
cold_to_hot,recency_weighted_frequency,0.0,0.3454960198701769
cold_to_hot,recency_weighted_frequency,205.217927,0.3919551767403453
cold_to_hot,recency_weighted_frequency,410.435854,0.41643601452708723
cold_to_hot,recency_weighted_frequency,615.653781,0.4385360549746803
cold_to_hot,recency_weighted_frequency,820.871708,0.4639800880867027
cold_to_hot,recency_weighted_frequency,1026.089635,0.4905697399176943
hot_to_cold,heat_score,-1026.089635,1.2392508941424232
hot_to_cold,heat_score,-820.871708,1.2392702475558361
hot_to_cold,heat_score,-615.653781,1.2391881840561136
hot_to_cold,heat_score,-410.435854,1.2428262191929467
hot_to_cold,heat_score,-205.217927,1.2410100588033997
hot_to_cold,heat_score,0.0,1.2369699783106727
hot_to_cold,heat_score,205.217927,1.23347403330339
hot_to_cold,heat_score,410.435854,1.2340589602843266
hot_to_cold,heat_score,615.653781,1.2334921447865255
hot_to_cold,heat_score,820.871708,1.2316135330461415
hot_to_cold,heat_score,1026.089635,1.2296910323770294
hot_to_cold,access_rate,-1026.089635,0.41850706501403795
hot_to_cold,access_rate,-820.871708,0.4060195296560345
