event,n_events,signal,amplitude,consistency,lead_lag_ms,score
migration,92,inter_access_interval_ms,3.021925565669253,1.0,-250,3.021925565669253
migration,92,gapo,2.1837409038625246,1.0,0,2.1837409038625246
migration,92,vhf,2.2342738215049724,0.9130434782608695,-250,2.039989141374105
migration,92,inter_access_variance_ms2,1.9156995107714971,1.0,0,1.9156995107714971
migration,92,trix,2.770410883190097,0.6847826086956522,0,1.8971291917497406
migration,92,stc_signal,1.9735556284488815,0.9565217391304348,0,1.8877488619945824
migration,92,asi,1.8122190913188003,1.0,0,1.8122190913188003
migration,92,aroon_up,1.713814065077214,0.9891304347826086,-250,1.6951856513263746
migration,92,ravi,1.6283965953360617,1.0,150,1.6283965953360617
migration,92,si,2.1002407651378,0.7608695652173914,0,1.5980092778222392
migration,92,stc,1.6493535333859215,0.9565217391304348,-50,1.5776425101952294
migration,92,rwi_high,1.8218689582245151,0.8369565217391305,-250,1.5248251063400835
migration,92,aroon_osc,1.1704008396280132,0.9891304347826086,-250,1.157679091371187
migration,92,psar_dir,1.5943861834912425,0.6956521739130435,50,1.1091382146026034
migration,92,sqn,0.926516007940811,0.8695652173913043,-250,0.8056660938615747
migration,92,supertrend_dir,1.2099224541972697,0.6521739130434783,50,0.789079861433002
migration,92,rwi_low,0.7129063647951696,0.8695652173913043,50,0.6199185780827561
migration,92,supertrend,0.054430192486366887,0.8586956521739131,0,0.046738969635032435
migration,92,linreg_slope,0.0450775971509836,0.9891304347826086,0,0.04458762326890769
migration,92,ich_chikou,0.04164889586073348,0.9239130434782609,0,0.03847995813219941
migration,92,interval_access_rate,0.04164889586073348,0.9239130434782609,0,0.03847995813219941
migration,92,ich_tenkan,0.0381533793602013,1.0,0,0.0381533793602013
migration,92,ich_senkou_a,0.03549463792468998,1.0,0,0.03549463792468998
migration,92,recency_weighted_freq,0.030509318317127464,1.0,0,0.030509318317127464
migration,92,psar,0.03180967843190488,0.9565217391304348,50,0.03042664893486554
migration,92,ich_kijun,0.0303942164263969,1.0,0,0.0303942164263969
migration,92,ich_senkou_b,0.03007851865784727,1.0,0,0.03007851865784727
migration,92,access_rate,0.026124233393880356,1.0,0,0.026124233393880356
migration,92,linreg_intercept,0.008099642966620822,0.9456521739130435,0,0.007659444979304473
migration,92,plus_di,0.0843238051845222,0.043478260869565216,0,0.0036662523993270524
migration,92,minus_di,0.05948100082246255,0.043478260869565216,150,0.0025861304705418497
migration,92,adx,0.105231500248269,0.021739130434782608,0,0.002287641309744978
migration,92,aroon_down,0.03562065956238081,0.021739130434782608,-250,0.0007743621643995827
